Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
49_1,0.4282212870024592,0.3772176424385705,1.108116467586565,72.23639455782285,77.51118568232798,12.0,10.0,2.0,0,0,0,0
49_2,0.4724398447437785,0.4491126381830227,1.112311707528721,74.48129251700635,80.96476510066903,12.0,10.0,2.0,0,0,0,0
49_3,0.4001546633415873,0.3556233671990741,0.9556407029846431,68.66496598639432,75.37472035794117,12.0,9.0,3.0,0,0,0,0
49_4,0.4775168263856019,0.4859266950988425,0.9229260139661051,77.12585034013593,85.36073825503205,12.0,11.0,1.0,0,0,0,0
49_5,0.4279808501040385,0.4370732501879161,1.232890600932388,71.19047619047582,77.99217002236996,12.0,10.0,1.0,1,0,1,0
49_6,0.5072822119733509,0.5351551896775507,0.9607859239908217,74.17517006802703,82.99776286353288,12.0,11.0,1.0,0,0,0,0
49_7,0.456191583308603,0.4676627486823616,0.9188494460650295,76.5986394557821,84.71476510066962,12.0,11.0,1.0,0,0,0,0
49_8,0.4903559076515964,0.5212470101652741,1.060528740037808,71.22448979591815,79.8685682326608,12.0,10.0,1.0,1,0,1,0
4a01,0.2932405795724418,0.3281664884404059,0.5088075667770239,74.12414965986362,78.47874720357788,12.0,8.0,4.0,0,0,0,0
4a02,0.2935362947935,0.3361296365089935,0.4576981843923622,71.64965986394532,75.93680089485244,12.0,9.0,3.0,0,0,0,0
4a13,0.3025041785219938,0.2947413898355953,0.7323777034999802,73.38435374149638,79.86017897091565,12.0,7.0,5.0,0,0,0,0
4a14,0.2737084182842307,0.2702007013979811,0.7184769441903356,75.90136054421743,84.11633109619527,12.0,11.0,1.0,0,0,0,0
4aS1,0.4364339087533604,0.444965546627587,0.669649582273602,77.95068027210877,87.55592841163316,12.0,11.0,0.0,1,0,1,0
4aS2,0.4047998687546712,0.3915713203325,0.6510947515951244,77.38095238095242,85.86129753915021,12.0,11.0,1.0,0,0,0,0
4aS3,0.4184091877910762,0.4259870384500963,0.6692219598113122,78.01020408163254,87.72091722595084,12.0,11.0,0.0,1,0,1,0
4aS4,0.4316505547157981,0.4317198526776994,0.6598926199579651,77.63605442176855,87.70134228187915,12.0,11.0,0.0,1,0,1,0
4aS5,0.4338939239037636,0.4338939239037636,0.6401882352681056,77.4319727891155,88.80033557046976,12.0,12.0,0.0,0,0,0,0
4aS6,0.4204668752989089,0.4204668752989089,0.6319154982569207,77.89115646258496,88.5346756152125,12.0,12.0,0.0,0,0,0,0
4aZ1,0.4076604607146272,0.4051987122755065,0.5881950076859587,76.55612244897948,86.10738255033547,12.0,10.0,1.0,1,0,1,0
4aZ2,0.3904049513512113,0.3953919011997933,0.6108382373243563,77.07482993197276,86.88758389261747,12.0,11.0,0.0,1,0,1,0
4aZ3,0.3721619632699659,0.3721619632699659,0.62486295912777,76.58163265306119,87.44127516778522,12.0,12.0,0.0,0,0,0,0
4aZ4,0.2702662760228722,0.2702662760228722,0.5384101613601638,78.12074829931964,88.7360178970917,12.0,12.0,0.0,0,0,0,0
4aZ5,0.4065655287020142,0.4192662279304306,0.6314793598579461,76.57312925170046,87.34340044742723,12.0,11.0,0.0,1,0,1,0
4aZ6,0.6042210574377135,0.6042210574377135,0.8799277079292006,78.35034013605437,88.29977628635348,12.0,12.0,0.0,0,0,0,0
4aZ7,0.4471289420410957,0.4471289420410957,0.6925974204545019,78.25680272108833,88.21308724832213,12.0,12.0,0.0,0,0,0,0
4aZ8,0.4738756084627115,0.4501779374213868,0.6686747239215455,76.22448979591822,86.47371364653246,12.0,10.0,1.0,1,0,1,0
4aZ9,0.5455824733792755,0.4781678036632623,0.6566910378667904,62.69557823129219,69.59172259507662,12.0,7.0,5.0,0,0,0,0
4aZa,0.390085500122165,0.390085500122165,0.6262345523151917,76.64115646258493,87.87751677852346,12.0,12.0,0.0,0,0,0,0
4aZb,0.4281970155662371,0.3954071521181548,0.6104420918358334,74.14965986394557,83.50111856823195,12.0,9.0,2.0,1,0,1,0
4aZc,0.4193688610453385,0.4290569938323601,0.65656561805595,76.2925170068025,86.89038031319912,12.0,11.0,0.0,1,0,1,0
4aZd,0.5496086101849672,0.554758751466025,0.7669860903080684,72.95068027210884,82.22035794183459,12.0,11.0,0.0,1,0,1,0
4aZe,0.3350160745945973,0.3489135543382079,2.298298843712161,76.1819727891152,87.18120805369115,12.0,11.0,0.0,1,0,1,0
4aZf,0.454126827594326,0.4499570659313491,0.6914581840152394,72.08333333333333,79.23937360178999,12.0,10.0,1.0,1,0,1,0
4aZg,0.3680135128094939,0.3737304557764402,0.6600590113027351,75.67176870748288,85.50335570469802,12.0,11.0,0.0,1,0,1,0
4aZh,0.547945182555079,0.3953144390757141,0.6012624056599781,64.60034013605424,70.8053691275159,12.0,6.0,5.0,1,0,1,0
