Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
4aZk,0.9959591926855538,0.803280836425813,0.8232781392122371,47.97619047619033,53.44519015659946,12.0,1.0,9.0,2,0,2,0
4aZl,1.28023448608725,0.8744925200195439,1.217707867044275,55.9608843537412,60.50055928411717,12.0,4.0,5.0,3,0,2,1
4aZm,1.007211704794931,0.2905126690625224,0.8406828620963532,44.26870748299309,50.72427293064893,12.0,2.0,8.0,2,0,2,0
4aZn,0.8202752679980468,0.04686804345702456,0.5749898989843677,40.73129251700681,49.35961968680136,12.0,1.0,9.0,2,0,2,0
4aZo,0.9885127468652305,0.5975387512461026,1.03594467374347,56.36904761904763,67.44127516778671,12.0,5.0,5.0,2,0,2,0
4bN1,0.4967947496224052,0.3489055371211237,0.5268898723502483,56.27551020408162,61.7561521252801,12.0,5.0,5.0,2,0,2,0
4bN2,0.44970615936523,0.3920809568867156,0.4883277095833283,56.81972789115622,65.44463087248297,12.0,5.0,5.0,2,0,2,0
4bN3,0.4203183075260431,0.3451559959863282,0.4810222042187391,57.44897959183682,68.02293064876817,12.0,8.0,2.0,2,0,2,0
4bN4,0.3842248543164075,0.3888923955106073,0.4587146817968749,63.54591836734691,69.62248322147646,12.0,7.0,3.0,2,0,2,0
4bN5,0.7096581823144561,0.7093006832031676,0.6866159272135306,54.73639455782307,61.60234899328923,12.0,2.0,8.0,2,0,2,0
4bN6,0.6466394716438847,0.4269392042285318,0.6488962227734305,58.15476190476166,64.61409395973143,12.0,4.0,6.0,2,0,2,0
4bN7,0.8322949871842505,0.6560257711579324,0.8708307905924428,57.80612244897976,72.427293064877,12.0,7.0,3.0,2,0,2,0
8611,1.476671230117188,0.7816933303124927,1.286414980260415,56.25850340136068,64.65883668903743,12.0,4.0,5.0,3,0,2,1
8612,1.393767402106109,0.9568366641308472,1.634511105852852,61.9047619047623,69.89653243847876,12.0,4.0,4.0,4,0,2,2
86S1,1.494463824641921,0.713545339433594,1.240936501236973,58.98809523809528,62.6454138702465,12.0,5.0,5.0,2,0,2,0
86S2,1.159965747985031,0.7257657958286927,1.438400283925778,65.68877551020447,77.7265100671137,12.0,7.0,1.0,4,0,2,2
87N1,1.181014850520834,0.88216585949219,1.13167555608724,60.10204081632678,70.22651006711394,12.0,6.0,4.0,2,0,2,0
87N2,1.118423019062502,0.7725777224330435,1.460386232858068,64.99149659863977,78.47035794183452,12.0,7.0,1.0,4,0,2,2
97N1,1.284490087291689,0.8005699104687766,1.322962100097669,63.18877551020417,74.65324384787382,12.0,7.0,1.0,4,0,2,2
97N2,1.300355801123056,0.8583698433398601,1.229027320084645,61.34353741496623,72.37695749440563,12.0,7.0,2.0,3,0,2,1
